id,positClean,companyClean,dateClean,skills,education,language,dateCollect,country,cityClean,stateClean,url
JD_2583278382,Data Scientist,Matrix Solutions,2018-03-29, matrix median median matrix median significar model model algorithm database feature model algorithm model model mathematica r python sql clustering regression javascript angularjs matrix kafka storage cloud aws azure sas matrix median matrix, master phd master,,2018-04-24,us,Pittsburgh,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=1326&ao=4341&s=58&guid=00000162f98172c0aa923e5fbd784259&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_3c693189&cb=1524604433900&jobListingId=2583278382
JD_2732513336,Data Scientist,HFF,2018-04-13, cloud data set unstructured data mathematica econometrics model unstructured data clustering r python java visualization aws azure mathematica econometrics r python java scala, mba,,2018-04-24,us,Houston,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1327&ao=242478&s=58&guid=00000162f98172c0aa923e5fbd784259&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eaafd2ab&cb=1524604433919&jobListingId=2732513336
JD_2725229565,Solutions Architect Data Scientist,Kinetica DB,2018-04-05, database model model algorithm algorithm python pandas sql java nosql sql spark hadoop pig hive, phd,,2018-04-24,us,Philadelphia,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=1328&ao=311887&s=58&guid=00000162f98172c0aa923e5fbd784259&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_255e4894&cb=1524604433922&jobListingId=2725229565
JD_2731656393,Data Scientist,National Renewable Energy Lab,2018-04-13, perl visualization perl misture model data center python database sql metadata database sql scripting r java matlab, phd master bachelor,,2018-04-24,us,Golden,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1329&ao=137027&s=58&guid=00000162f98172c0aa923e5fbd784259&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_400a2106&cb=1524604433923&jobListingId=2731656393
JD_2712505933,Data Scientist,National Instruments Corporation,2018-03-31, python r hadoop spark aws mathematica mathematica mathematica python r spark hadoop aws,,,2018-04-24,us,Austin,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1330&ao=107258&s=58&guid=00000162f98172c0aa923e5fbd784259&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ac05c918&cb=1524604433925&jobListingId=2712505933
JD_2511310196,Data Scientist,Park Data,2018-04-23, data set spark spark volume significar visualization r hadoop mapreduce spark spark spark spark, phd,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1401&ao=136348&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_aac95bb6&cb=1524604633227&jobListingId=2511310196
JD_2444740112,Data Scientist,Collective i,2018-04-07, algorithm econometrics model algorithm algorithm matlab sql nosql java sas mahout weka cloud hadoop mapreduce pig hue, master master,,2018-04-24,us,New York State,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=1402&ao=8095&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_c6fa7c78&cb=1524604633228&jobListingId=2444740112
JD_2738243083,Data Scientist,andMe,2018-04-19, visualization r python sql aws visualization visualization value aws,,,2018-04-24,us,Mountain View,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1403&ao=136453&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_55e4126a&cb=1524604633230&jobListingId=2738243083
JD_2622488064,Data Scientist,Narvar,2018-04-19, sas perl classification outlier unstructured data database mathematica visualization server python pandas spark model sql nosql shell, phd,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1404&ao=193810&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_b414135d&cb=1524604633231&jobListingId=2622488064
JD_2743763082,Data Scientist,DISH Network Corporation,2018-04-22, r database database cloud aws,,,2018-04-24,us,Englewood,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1405&ao=173354&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_b06ba59a&cb=1524604633233&jobListingId=2743763082
JD_2707966398,Data Scientist,Lattice,2018-03-29, sas sql r python scripting regression sas model, bachelor master,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1406&ao=85944&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_52ace727&cb=1524604633234&jobListingId=2707966398
JD_2671804640,Data Scientist,Noregon Systems,2018-04-21, correlation database sql regression classification clustering sql server sql server tableau excel sas r excel r java scripting mathematica spark, master,,2018-04-24,us,Greensboro,NC,https://www.glassdoor.com/partner/jobListing.htm?pos=1407&ao=4120&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_ad0ddd46&cb=1524604633236&jobListingId=2671804640
JD_2705532564,Data Scientist,Neoway,2018-03-26, feature model python r storage model excel sql python r mathematica tableau, phd, english,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1408&ao=85058&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_bba2d427&cb=1524604633237&jobListingId=2705532564
JD_2641310679,Data Scientist,Amazon,2018-04-13, model value mean sql storage model mathematica econometrics algorithm algorithm model model model model model model model model model econometrics mathematica,,,2018-04-24,us,Newark,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=1409&ao=4008&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_f7ff2498&cb=1524604633238&jobListingId=2641310679
JD_2685563321,Data Scientist,HP Inc,2018-04-05, model regression dashboard r regression excel database dashboard tableau econometrics econometrics,,,2018-04-24,us,Palo Alto,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1410&ao=37049&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_cf2898dd&cb=1524604633239&jobListingId=2685563321
JD_2745301654,Data Scientist,Advanced Software Talent,2018-04-24, excel r python sql,,,2018-04-24,us,South San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1411&ao=4120&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_4062816e&cb=1524604633241&jobListingId=2745301654
JD_2712029999,Data Scientist,Zillow,2018-03-31, model model model matrix spark hadoop python r scala,,,2018-04-24,us,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1412&ao=107258&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_a349c102&cb=1524604633242&jobListingId=2712029999
JD_2734493681,Data Scientist,Auritas,2018-04-15, spark,,,2018-04-24,us,Santa Clara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1413&ao=242478&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_c953ad39&cb=1524604633249&jobListingId=2734493681
JD_2729926511,Data Scientist,Forbes Technical Consulting,2018-04-11, hue median database median metadata database correlation shell median, bachelor,,2018-04-24,us,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1414&ao=242478&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_d6049c49&cb=1524604633251&jobListingId=2729926511
JD_2729355091,Data Scientist,Enormous Enterprise LLC,2018-04-09, stata model r python sas feature de-identification algorithm hadoop spark hive query sql, bachelor,,2018-04-24,us,Madison,WI,https://www.glassdoor.com/partner/jobListing.htm?pos=1415&ao=83255&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_e179b532&cb=1524604633253&jobListingId=2729355091
JD_2694628455,Data Scientist,Exabeam,2018-04-14, algorithm model model algorithm model database nosql cloud hue algorithm volume, phd,,2018-04-24,us,San Mateo,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1416&ao=85944&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_ef331d30&cb=1524604633254&jobListingId=2694628455
JD_2643079606,Operations Research Scientist Ph D,Johns Hopkins University Applied Physics Laboratory,2018-04-16, algorithm database mathematica java python javascript nosql database significar aws,,,2018-04-24,us,Laurel,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=1417&ao=282153&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_49f5969c&cb=1524604633256&jobListingId=2643079606
JD_2696224073,Data Scientist,Scaleworks,2018-04-17, value model value,,,2018-04-24,us,San Antonio,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1418&ao=215203&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_0a5eda8b&cb=1524604633257&jobListingId=2696224073
JD_2729796482,Data Scientist,Relus Cloud,2018-04-11, aws cloud cloud cloud volume aws cloud aggregation model model spark model mathematica python visualization cloud aws cloud, bachelor master,,2018-04-24,us,Atlanta,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=1419&ao=37049&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_3ad6ee89&cb=1524604633258&jobListingId=2729796482
JD_2744598051,Data Scientist,Central Pacific Bank,2018-04-23, value spss hadoop sql query lift,,,2018-04-24,us,Honolulu,HI,https://www.glassdoor.com/partner/jobListing.htm?pos=1420&ao=135231&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_71959caa&cb=1524604633260&jobListingId=2744598051
JD_2647002930,Senior Data Scientist Center for Analytics and Insights,Vanguard,2018-04-20, server s curve unstructured data mathematica econometrics model model regression model cloud visualization sas python r spark scala visualization tableau, phd,,2018-04-24,us,Malvern,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=1421&ao=316937&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_b2bd54f4&cb=1524604633261&jobListingId=2647002930
JD_2735083620,Data Scientist,Rose International,2018-04-16, python r model r cloud, phd,,2018-04-24,us,Chesterfield,MO,https://www.glassdoor.com/partner/jobListing.htm?pos=1422&ao=4120&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_3932ec2a&cb=1524604633262&jobListingId=2735083620
JD_2742747972,Data Scientist,Jobcase,2018-04-22, algorithm mathematica econometrics java python algorithm median, master,,2018-04-24,us,Cambridge,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1423&ao=328027&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_489e6e8b&cb=1524604633264&jobListingId=2742747972
JD_2475429490,Data Scientist,Hello Innovation,2018-04-11, unstructured data unstructured data,,,2018-04-24,us,Detroit,MI,https://www.glassdoor.com/partner/jobListing.htm?pos=1424&ao=4120&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_7da45a08&cb=1524604633265&jobListingId=2475429490
JD_2669622366,Data Scientist,Epsilon,2018-04-19, perl model algorithm data set spark hive scala python mathematica econometrics hadoop spark sql scala python java mathematica median median median, phd master,,2018-04-24,us,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1425&ao=3839&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_71234350&cb=1524604633266&jobListingId=2669622366
JD_2739751453,Data Scientist,Cambia Health Solutions,2018-04-20, model model mathematica econometrics algorithm algorithm python java scala sql unstructured data spark volume aws azure cloud nosql database cassandra mongodb elasticsearch algorithm server, master phd, spanish,2018-04-24,us,Portland,OR,https://www.glassdoor.com/partner/jobListing.htm?pos=1426&ao=52448&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_7105ba51&cb=1524604633268&jobListingId=2739751453
JD_2209238775,Data Scientist,Via,2018-04-16, model visualization sql python r tableau, master phd,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1427&ao=14295&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_a4a451cf&cb=1524604633269&jobListingId=2209238775
JD_2553212521,Data Scientist,MoTek Technologies,2018-04-18, hadoop mathematica java algorithm hadoop mapreduce hive pig spark hue feature hue, phd master,,2018-04-24,us,Remote,ni,https://www.glassdoor.com/partner/jobListing.htm?pos=1428&ao=4120&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_c4919488&cb=1524604633271&jobListingId=2553212521
JD_2733804644,Data Scientist,EBSCO Industries,2018-04-14, database storage java nosql database volume model de-identification feature model model nosql database unstructured data algorithm aws, master,,2018-04-24,us,Ipswich,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1429&ao=81627&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_f97464e0&cb=1524604633273&jobListingId=2733804644
JD_2730445405,Data Scientist,Roblox,2018-04-11, dashboard model value econometrics value covariance bias sql volume spark model regression r sas excel dashboard,,,2018-04-24,us,San Mateo,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1430&ao=133947&s=58&guid=00000162f9847dc09270dd0ce41d36b9&src=GD_JOB_AD&t=SR&extid=1&exst=L&ist=&ast=L&vt=w&slr=true&rtp=0&cs=1_d83a5f54&cb=1524604633274&jobListingId=2730445405
JD_2744995193,Data Scientist,IFTTT,2018-04-23, petabyte value python spark, master,,2018-04-24,us,San Francisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1501&ao=4120&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d00e4684&cb=1524604836555&jobListingId=2744995193
JD_2745494095,Senior Formulation Scientist,CPS  Inc,2018-04-24, hbase value storage gate storage gate,,,2018-04-24,us,Cuyahoga Falls,OH,https://www.glassdoor.com/partner/jobListing.htm?pos=1502&ao=323866&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_1fcc3263&cb=1524604836556&jobListingId=2745494095
JD_2708822880,Data Scientist,VariQ Corporation,2018-03-29, data set mathematica storage data set mathematica server server cloud data set data set server perl python sql visualization mathematica hadoop mapreduce pig hive nosql tableau hadoop javascript mathematica nosql perl python sql,,,2018-04-24,us,United States Air Force Acad,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1503&ao=242478&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c5b348e6&cb=1524604836557&jobListingId=2708822880
JD_2299501240,Data Scientist,Expedia,2018-04-05, model algorithm mathematica model r python sql, phd,,2018-04-24,us,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1504&ao=132921&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a291aba0&cb=1524604836565&jobListingId=2299501240
JD_2685475446,Senior Data Scientist,Qualys,2018-04-05, model model algorithm algorithm model algorithm model clustering regression algorithm python r java scala mapreduce hadoop hive spark cassandra, phd,,2018-04-24,us,Foster City,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1505&ao=277701&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7529bbe4&cb=1524604836568&jobListingId=2685475446
JD_2596959330,Data Scientist,Infometry,2018-04-16,,,,2018-04-24,us,Fremont,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1506&ao=4120&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_8798e2e2&cb=1524604836569&jobListingId=2596959330
JD_2664736145,Data Scientist,Nielsen,2018-04-12, median econometrics sql python mathematica econometrics bias aggregation visualization tableau spotfire cloud median,,,2018-04-24,us,Oldsmar,FL,https://www.glassdoor.com/partner/jobListing.htm?pos=1507&ao=134589&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_28b245f8&cb=1524604836570&jobListingId=2664736145
JD_2702485659,Data Scientist,Q Digital,2018-04-21, value algorithm median model algorithm visualization model feature visualization model r sas sql sql excel, phd,,2018-04-24,us,New York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1508&ao=4341&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_bffc00a1&cb=1524604836573&jobListingId=2702485659
JD_2711263120,Data Scientist,Advanced Energy,2018-03-30, value value model database model algorithm model model model model r python clustering regression model sql mathematica, master phd,,2018-04-24,us,Fort Collins,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1509&ao=329920&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b3fdb503&cb=1524604836574&jobListingId=2711263120
JD_2741984275,Data Scientist,INFOGIX INC,2018-04-22,,,,2018-04-24,us,Naperville,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1510&ao=55249&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1aac3e49&cb=1524604836576&jobListingId=2741984275
JD_2664690929,Data Scientist,PatientPing,2018-04-12, mean feature value econometrics mathematica mathematica sql python r value visualization tableau machine learning,,,2018-04-24,us,Boston,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1511&ao=148364&s=58&guid=00000162f987983baeec00a685145c22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f7ac28a7&cb=1524604836576&jobListingId=2664690929
