company,date,title,status,location,recommend,outlook,ceo,pros,cons,adviceManag,id,rating,dateCollect
"
IBM
","
Há 3 meses
","
Uma grande empresa com oportunidades para poucos
","Analista de Suporte TécnicoEx-funcionário, saiu em 2016","
São Paulo, SP
","Conselhos para presidência: Necessário priorizar e valorizar mais os analistas de suporte que tem grandes responsabilidades porém não são reconhecidos com plano de carreira apenas com elogios, deste modo a empresa não é recomendada para quem quer atingir plano de carreira.",NI,NI,"Prós: Excelentes benefícios: VA, VR, VT Ambiente de trabalho muito bem organizado Treinamentos constantes para ampliar o conhecimento técnico Fácil acesso aos gestores Muitos projetos e grandes clientes na empresa","Contras: Salário para analista de suporte menor que os concorrentes Metas de SLA muito agressivas dificultando atingir o PBC e tornando quase impossível obter o plano de carreira. Sistemas para tratamentos de chamados com travamentos constantes devido a lentidão do Citrix, maquinas com hardware ultrapassado dificultando trabalho do analista",NI,568366,3,2018-01-28
"
IBM
","
Há 3 meses
","
É um bom emprego para fazer Networking e aprender uma ocupação
","Jovem Aprendiz AdministrativoEx-funcionário, saiu em 2017","
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Equipes solidárias,boa oportunidade para aprimorar o ingles ,","Contras: A maioria dos pessoal nem sabia como lidar com J.A, logo ficava uma burocracia e confusão. Pouca oportunidade de evoluir para um estagio sendo que você exerce a função de um estagiário.",NI,568207,3,2018-01-28
"
IBM
","
Há 3 meses
","
Ótima empresa
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Benefícios e treinamentos que a companhia oferece para todos os funcionários. A individualidade eh respeitada e existe sempre a possibilidade de ser uma cabeça pensante, não só um número.","Contras: Quando o gerente e/ou time fica em outra localidade, provavelmente haverá um distanciamento e isolamento com o grupo. Muitos processos operacionais que que ninguém conhece do início ao fim .",NI,566625,5,2018-01-28
"
IBM
","
Há 3 meses
","
É um bom lugar para se aprender diversas coisas, técnicas e sociais, apenas se o funcionário tiver iniciativa de auto aprimoramento. Para pessoas que buscam apenas fazer o trabalho do dia-a-dia e ir embora para casa, não é um lugar recomendado.
",Analista de Testes,"
Hortolândia, SP
","Conselhos para presidência: Apesar da evidente preocupação em ter lucro a qualquer custo, creio que um esforço extra em deixar de seguir o modelo Ford de linha de montagem de software e migrar o conceito para uma empresa do século 21 seria um bom começo.",NI,NI,"Prós: A empresa possui um forte senso político, o que ajuda a fazer contatos e explorar mais o marketing pessoal. Também força muito o aprendizado dos funcionários, com centenas de cursos em diversas áreas e também disponibiliza um meio dos próprios funcionários se auxiliarem, buscando e oferecendo ajuda para mentorização.","Contras: A burocracia excessiva faz com que se tomem atalhos, fugindo do fluxo que seria natural. O impedimento de ideias e iniciativas força o funcionário a buscar por conta contatos alternativos, o que leva a falhas de segurança e descontrole do que realmente acontece por debaixo dos panos. O excesso de cobrança e ameaças verbais via email, como medidas disciplinares e o salário baixo, faz com que as pessoas se sintam desmotivadas a trabalhar direito, muitas vezes deixando de fazer um bom trabalho por raiva da empresa ou de algum superior incompetente, que também é uma reclamação bem comum.",NI,565483,3,2018-01-28
"
IBM
","
Há 3 meses
","
Boa empresa
","Programador JúniorEx-funcionário, saiu em 2017","
Rio de Janeiro, RJ
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente, Os beneficios. Porém é uma grande empresa e tem uma grande visibilidade, é uma boa oportunidade pra trabalhar, mas sabendo que aumento é dificil","Contras: Salário pequeno e chance de crescimento pouco remota. Porém é uma grande empresa e tem uma grande visibilidade, é uma boa oportunidade pra trabalhar",NI,563918,3,2018-01-28
"
IBM
","
Há 3 meses
","
Decepção.
",Assistente Financeiro,"
Hortolândia, SP
","

Recomenda a empresa:


Não
",NI,NI,"Prós: A empresa oferece um valor legal de vale refeiçao, vale alimentação e tem também o fretado. Existe a cultura de home office na empresa, mas alguns projetos não podem fazer.","Contras: A empresa é conhecida pela possibilidade eflexibilidade com home office, mas meu projeto não pode fazer. Existe muita diferença na tratativa dos funcionários. Péssima gestão de pessoas onde fica nítido o favoritismo.",NI,563789,3,2018-01-28
"
IBM
","
Há 3 meses
","
Ótima oportunidade de desenvolvimento para estagiários.
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: O plano de carreira na IBM é consistente, com grande oportunidade de mobilidade. Salários bons, compatíveis com o mercado, e benefícios atraentes.","Contras: Falta de uma cultura de metas individuais, que pode ser relativo como um ponto negativo ou positivo. Talvez se as atividades fossem direcionadas com metas, a cultura organizacional da empresa poderia ser um pouco melhor.",NI,563754,5,2018-01-28
"
IBM
","
Há 3 meses
","
IBM uma excelente empresa
",Funcionário,"
Hortolândia, SP
","Conselhos para presidência: Com o Watson, poderíamos observar e detalhar melhor o perfil de cada um dos empregados, assim extraindo o melhor dos funcionários, os colocando nas posições que melhor se desenvolvam.",NI,NI,"Prós: Excelente beneficios e uma infra-estrutura maravilhosa, possui restaurante próprio assim como cantina, possibilita o trabalho de casa, home office.","Contras: Em algumas áreas, o crescimento profissional não é o desejado. Os valores da cantina são muitos caros, os valores deveriam ser melhor controlados pela equipe repsonsável.",NI,561282,5,2018-01-28
"
IBM
","
Há 3 meses
","
Estágio para começo de carreira
",Estagiário,"
Porto Alegre, RS
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Durante todo o período do estágio houve treinamentos e cursos na plataforma online para atualizar os conhecimentos. .,Contras: Muita burocracia. .,NI,561256,4,2018-01-28
"
IBM
","
Há 3 meses
","
Um elefante branco competindo numa corrida de cavalos jovens
",Analista de Telecomunicações,"
Rio de Janeiro, RJ
","Conselhos para presidência: Enxugar as linhas executivas, e reequilibrar a pirâmide. Implantar o agile mas sem enfeitar o pavão, por favor.",NI,NI,"Prós: Ótimo espaço de trabalho, bons benefícios e mobilidade de trabalho. É uma empresa que está em constantes mudanças na tentativa de permanecer como uma empresa de tecnologia e de inovações. Possui uma base excelente de cursos e ferramentas para o auto aprendisado, porém 90% em inglês.","Contras: Pouquíssima oportunidades de promoção baseado na meritrocracia, necessário um vínculo mais íntimo e pessoal com o gestor a que poderá estar submetido para poder ter alguma oportunidade. O plano de carreira em sua teoria é muito bom, porém a maior parte dos gerentes simplesmente ignora, não fazendo realmente o papel de gerente de pessoas esperado pela IBM, evidente que desprezando as orientações das Companhia, os melhores avaliados pelos seus gerentes são os que têm um vínculo mais próximos de seus gerentes, muitas das vezes amigos ou parentes. Burocracia, inúmeros processos independentes em casa área, deixando os processos letárgicos. E baixos salários comparados às outras empresas de tecnologia no mercado.",NI,560916,3,2018-01-28
"
IBM
","
Há 3 meses
","
A Escola para ingressar no mercado de Trabalho!
",Estagiário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: A disposição que os funcionários antigos da empresa tem em ensinar e estar sempre apoiando e ajudando a direcionar o trabalho em caso de dúvida. Contato direto com executivos e gerentes.,"Contras: Algumas situações de trabalho deveriam ser melhor explicadas , como Home-Office e a questão do horário. Estagiários não batem ponto, acabam trabalhando mais que as 6 horas de contrato e o gerente não demonstra preocupação com isso. A política do Home-Office que é falada na contratação como algo inovador da empresa, devido ao fato de todos funcionários terem notebook, não acaba sendo bem vista pelo superior quando solicitada.",NI,560693,4,2018-01-28
"
IBM
","
Há 3 meses
","
Dinossauros da Tecnologia da Informação
","Ex-funcionário, saiu em 2016","
São Paulo, SP
","Conselhos para presidência: Colocar em prática de fato os valores da IBM para com os Ibmistas e não somente serem demagogos. Ser uma empresa mais humana igual é apresentada e parar de tentar ser uma """"sociedade secreta"""" das empresas de tecnologia.",NI,NI,Prós: Empresa sabe bem como vender a imagem de pioneira em tecnologia da informação mesmo já estando defasada em vários seguimentos. Artigos para compra na lojinha da empresa.,"Contras: Processo de promoções engessados e até arcaicos. Descarte frequentes de colaboradores por conta de quarteirização mesmo tendo ótimos desempenhos e indicadores. Apontamentos de horários são realizadas com diversas ferramentas ao invés de somente 1 bem desenvolvida. Cursos online semanalmente que, ao invés de melhorar o profissional, atrapalha no desempenho da alta carga de tarefas. Líderes passam em cima um dos outros para manter seus empregos, inclusive em ordens globais.",NI,560346,1,2018-01-28
"
IBM
","
Há 3 meses
","
Excelente ambiente para o inicio de carreira
",Estágio,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Time composto por pessoas com skills variados, fazendo com que você aprenda diversos assuntos. Empresa fantástica no quesito inclusão e diversidade. Flexibilidade para fazer home office.","Contras: Precisa se atentar no plano de carreira para os estagiários, oferecendo mais vagas em postos distintos já que é uma empresa grande. Não é muito flexível em relação a emenda de feriados.",NI,560326,4,2018-01-28
"
IBM
","
Há 3 meses
","
incrível
",Jovem Aprendiz Administrativo,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Todos recebemos o mesmo tratamento, independente do cargo. Temos chance de crescermos dentro da empresa.",Contras: Por enquanto não vejo nada que não considero legal para nós funcionários da empresa.,NI,559932,5,2018-01-28
"
IBM
","
Há 4 meses
","
Ótima empresa para quem está iniciando sua carreira profissional
",Estagiário,"
Hortolândia, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A IBM proporciona aos estagiários uma grande oportunidade de aprendizado. Acredito que seja uma das melhores empresas para iniciar sua carreira, principalmente se você for da área de TI. O salário e benefícios, como vale transporte e refeição, também são pontos interessantes à se comentar.","Contras: Eu acredito que pelo fato de ser uma empresa """"muito grande"""", seja um tanto quanto difícil você ter uma oportunidade de crescimento dentro da empresa. Não com relação à adquirir conhecimento e """"build your skills"""", mas sim com relação à """"subir"""" profissionalmente em termos de plano de carreira.",NI,559561,4,2018-01-28
"
IBM
","
Há 4 meses
","
Pelo porte,esperava maior satisfação dos funcionários da empresa
","Técnico Especialista em Processamento de DadosEx-funcionário, saiu em 2013","
Belo Horizonte, MG
",Conselhos para presidência: Paguem ao menos conforme o mercado e insiram um pouco a cultura de qualidade e satisfação do empregado.Ter 14 bi de lucro em um ano e mesmo assim não distribuir PLR chega a ser chacota.,NI,NI,Prós: O nome da empresa acaba contando muito na escolha e pesa no curriculum. Há algumas coisas como o não atraso de salários e benefícios em reembolso de remédio que são bons.,"Contras: Há uma burocracia para quase tudo.O Plano de carreira por mais que tentem mostrar que tem alguma lógica e que irá alavancar sua carreira em algum momento,Depende de critérios altamente subjetivos,e tem cotas, Ou seja: Se houver 3 pessoas excelentes na sua equipe,(Cuja avaliação seria 1)e a """"cota"""" do gerente for de 1 avaliação nota """"1""""apenas, 2 dos excelentes ficarão subavaliados na avaliação anual de desempenho. O salário médio é abaixo do mercado,e como é difícil promoção,recomendo negociar bom salário no momento da contratação.",NI,559201,2,2018-01-28
"
IBM
","
Há 4 meses
","
Excelente empresa
","Ex-funcionário, saiu em 2016","
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Benefícios, aprendizado, ambiente agradável. uma excelente empresa para se trabalhar. Flexível e reconhecimento. Fácil acesso para chegar até a empresa.","Contras: Não tenho o que apontar como negativo. E acredito que uma empresa deste porte como a IBM só tende a crescer cada vez mais. Por isso acredito que se tivesse mais uma filial no Brasil, seria uma ótima oportunidade para crescimento.",NI,558095,5,2018-01-28
"
IBM
","
Há 4 meses
","
É uma empresa boa, muito boa, mas que precisa de ajustes para se tornar ainda melhor.
",Analista de Recursos Humanos (RH),"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Cultura é muito boa, liberdade para aprender e se desenvolver, você consegue construir uma carreira com trabalho duro. Você tem que conquistar seu espaço.","Contras: Liderança precisa de mais desenvolvimento, é dificil você crescer e desenvolver se a liderança não tem metas claras e objetivas para você dentro do time.",NI,555134,5,2018-01-28
"
IBM
","
Há 4 meses
","
Avaliação após 10 anos de casa
",Software Architect,"
Hortolândia, SP
","Conselhos para presidência: De forma MUITO resumida: agir mais e falar menos. Ao invés de falar tanto em Transformação Ágil e criar processos e mais processos para que isso aconteça, cuide melhor de seus funcionários/colaboradores. Pense um pouquinho mais no lado humano para que a cultura Ágil possa ter força/meios de florescer. Ajude com que os funcionários encontrem um propósito e tenham um senso de pertencimento maior à empresa. Após 10 anos na empresa, gostaria de ter um feedback melhor, mas infelizmente é a realidade que vejo e vivencio todos os dias.",NI,NI,Prós: Pacote muito bom de benefícios e (antigamente) a flexibilidade/possibilidade de Home Office. Vários caminhos podem ser explorados na empresa dependendo de seu networking.,"Contras: Muita burocraria, processos ineficientes e grande dificuldade de se obter uma promoção (especialmente estando em GBS/GTS) em curto/médio prazo.",NI,55322810,3,2018-01-28
